name,bioactivity_score,mol_weight,logp,solubility,toxicity,is_champion,targets,discovery_date,mega_id
xanthurenic acid,0.4388551612951719,1455.0,8.0,Faible,Élevée,False,1,2024-01-26,MEGA_000254
anthranilic acid,0.6825868835405338,1470.0,8.0,Faible,Modérée,False,2,2024-01-26,MEGA_000255
indole,0.5959388934460386,1485.0,8.0,Faible,Élevée,False,3,2024-01-26,MEGA_000256
thiamine,0.4951322092508499,1500.0,8.0,Faible,Modérée,False,2,2024-01-26,MEGA_000257
riboflavin,0.6410266246119658,1515.0,8.0,Faible,Élevée,False,2,2024-01-26,MEGA_000258
niacin,0.5338848385768276,1530.0,8.0,Faible,Faible,False,1,2024-01-26,MEGA_000259
pantothenic acid,0.48707072348740055,1545.0,8.0,Faible,Élevée,False,3,2024-01-26,MEGA_000260
pyridoxine,0.5007433790278757,1560.0,8.0,Faible,Faible,False,1,2024-01-27,MEGA_000261
biotin,0.7360921502221786,1575.0,8.0,Faible,Faible,False,1,2024-01-27,MEGA_000262
folate,0.6580510311340959,1590.0,8.0,Faible,Modérée,False,1,2024-01-27,MEGA_000263
cyanocobalamin,0.6181470054729825,1605.0,8.0,Faible,Faible,False,2,2024-01-27,MEGA_000264
ascorbic acid,0.5602832932808265,1620.0,8.0,Faible,Élevée,False,2,2024-01-27,MEGA_000265
cholecalciferol,0.5149927328489945,1635.0,8.0,Faible,Élevée,False,1,2024-01-27,MEGA_000266
ergocalciferol,0.4718778647837829,1650.0,8.0,Faible,Élevée,False,2,2024-01-27,MEGA_000267
phylloquinone,0.7091257726808395,1665.0,8.0,Faible,Élevée,False,2,2024-01-27,MEGA_000268
menaquinone,0.3927245563759669,1680.0,8.0,Faible,Modérée,False,1,2024-01-27,MEGA_000269
retinol,0.36686840330249654,1695.0,8.0,Faible,Modérée,False,3,2024-01-27,MEGA_000270
alpha-carotene,0.6342479224271166,1725.0,8.0,Faible,Élevée,False,3,2024-01-28,MEGA_000271
gamma-carotene,0.48669176594289976,1740.0,8.0,Faible,Modérée,False,2,2024-01-28,MEGA_000272
cryptoxanthin,0.7308509916026034,1755.0,8.0,Faible,Élevée,False,3,2024-01-28,MEGA_000273
alpha-linolenic acid,0.669830005968197,1815.0,8.0,Faible,Modérée,False,3,2024-01-28,MEGA_000274
gamma-linolenic acid,0.5445796759336721,1830.0,8.0,Faible,Faible,False,2,2024-01-28,MEGA_000275
arachidonic acid,0.6729324392397056,1845.0,8.0,Faible,Modérée,False,3,2024-01-28,MEGA_000276
docosapentaenoic acid,0.7015447250065184,1890.0,8.0,Faible,Modérée,False,2,2024-01-28,MEGA_000277
stearidonic acid,0.7193975879827066,1905.0,8.0,Faible,Modérée,False,1,2024-01-28,MEGA_000278
dihomo-gamma-linolenic acid,0.5065960137552263,1920.0,8.0,Faible,Faible,False,3,2024-01-28,MEGA_000279
conjugated linoleic acid,0.36560266866366686,1935.0,8.0,Faible,Élevée,False,1,2024-01-28,MEGA_000280
oleic acid,0.313339082551633,1950.0,8.0,Faible,Faible,False,1,2024-01-29,MEGA_000281
palmitic acid,0.7049515966559354,1965.0,8.0,Faible,Modérée,False,2,2024-01-29,MEGA_000282
stearic acid,0.5446406888405099,1980.0,8.0,Faible,Modérée,False,3,2024-01-29,MEGA_000283
myristic acid,0.42882142935676065,1995.0,8.0,Faible,Faible,False,3,2024-01-29,MEGA_000284
lauric acid,0.5775767928903226,2010.0,8.0,Faible,Faible,False,3,2024-01-29,MEGA_000285
capric acid,0.5663540331849166,2025.0,8.0,Faible,Modérée,False,3,2024-01-29,MEGA_000286
caprylic acid,0.5727825678518028,2040.0,8.0,Faible,Élevée,False,2,2024-01-29,MEGA_000287
caproic acid,0.5001104816389887,2055.0,8.0,Faible,Faible,False,1,2024-01-29,MEGA_000288
butyric acid,0.6470633387121822,2070.0,8.0,Faible,Modérée,False,3,2024-01-29,MEGA_000289
propionic acid,0.4164793225039878,2085.0,8.0,Faible,Modérée,False,3,2024-01-29,MEGA_000290
epicatechin gallate,0.5115343225327567,2100.0,8.0,Faible,Élevée,False,2,2024-01-30,MEGA_000291
epigallocatechin,0.44693945657416734,2115.0,8.0,Faible,Modérée,False,3,2024-01-30,MEGA_000292
thearubigin,0.6424608026726317,2160.0,8.0,Faible,Faible,False,3,2024-01-30,MEGA_000293
procyanidin B1,0.45341604712030026,2175.0,8.0,Faible,Élevée,False,1,2024-01-30,MEGA_000294
procyanidin B2,0.38777519018494394,2190.0,8.0,Faible,Faible,False,3,2024-01-30,MEGA_000295
procyanidin C1,0.5969686810566079,2205.0,8.0,Faible,Élevée,False,3,2024-01-30,MEGA_000296
pelargonidin,0.5899494267156158,2235.0,8.0,Faible,Élevée,False,1,2024-01-30,MEGA_000297
peonidin,0.3883788059852737,2250.0,8.0,Faible,Modérée,False,3,2024-01-30,MEGA_000298
petunidin,0.6920630002512478,2265.0,8.0,Faible,Faible,False,1,2024-01-30,MEGA_000299
cyanidin-3-glucoside,0.5688387857607089,2310.0,8.0,Faible,Faible,False,2,2024-01-30,MEGA_000300
pelargonidin-3-glucoside,0.4912399508720967,2325.0,8.0,Faible,Faible,False,1,2024-01-31,MEGA_000301
delphinidin-3-glucoside,0.33628530618116603,2340.0,8.0,Faible,Élevée,False,1,2024-01-31,MEGA_000302
peonidin-3-glucoside,0.6503199820222962,2355.0,8.0,Faible,Faible,False,3,2024-01-31,MEGA_000303
malvidin-3-glucoside,0.5831618942738903,2370.0,8.0,Faible,Faible,False,3,2024-01-31,MEGA_000304
canthaxanthin,0.6062832138589047,2400.0,8.0,Faible,Élevée,False,3,2024-01-31,MEGA_000305
fucoxanthin,0.6272245008758857,2415.0,8.0,Faible,Modérée,False,3,2024-01-31,MEGA_000306
violaxanthin,0.35770617230797425,2430.0,8.0,Faible,Modérée,False,1,2024-01-31,MEGA_000307
neoxanthin,0.5035613575485338,2445.0,8.0,Faible,Modérée,False,2,2024-01-31,MEGA_000308
capsanthin,0.7045841861685893,2460.0,8.0,Faible,Faible,False,3,2024-01-31,MEGA_000309
capsorubin,0.39724355308035625,2475.0,8.0,Faible,Élevée,False,1,2024-01-31,MEGA_000310
meso-zeaxanthin,0.540665545960374,2505.0,8.0,Faible,Modérée,False,2,2024-02-01,MEGA_000311
alpha-cryptoxanthin,0.39297129023888805,2535.0,8.0,Faible,Élevée,False,2,2024-02-01,MEGA_000312
beta-cryptoxanthin,0.6404016184686357,2550.0,8.0,Faible,Modérée,False,2,2024-02-01,MEGA_000313
delta-carotene,0.5449274867698395,2580.0,8.0,Faible,Faible,False,1,2024-02-01,MEGA_000314
epsilon-carotene,0.641170908081601,2595.0,8.0,Faible,Élevée,False,3,2024-02-01,MEGA_000315
zeta-carotene,0.6188368103913553,2610.0,8.0,Faible,Modérée,False,1,2024-02-01,MEGA_000316
neurosporene,0.7635217004108095,2625.0,8.0,Faible,Faible,False,3,2024-02-01,MEGA_000317
phytoene,0.7752791146662237,2655.0,8.0,Faible,Faible,False,2,2024-02-01,MEGA_000318
phytofluene,0.37842445238077055,2670.0,8.0,Faible,Modérée,False,2,2024-02-01,MEGA_000319
gitoxin,0.6004789918373035,2715.0,8.0,Faible,Élevée,False,1,2024-02-01,MEGA_000320
gitalin,0.7769465039773251,2730.0,8.0,Faible,Modérée,False,2,2024-02-02,MEGA_000321
proscillaridin,0.5659311092386881,2775.0,8.0,Faible,Faible,False,1,2024-02-02,MEGA_000322
convallatoxin,0.8199037380996363,2805.0,8.0,Faible,Faible,False,3,2024-02-02,MEGA_000323
oleandrin,0.5135276809900242,2820.0,8.0,Faible,Élevée,False,2,2024-02-02,MEGA_000324
thevetin,0.6748613170471827,2835.0,8.0,Faible,Modérée,False,3,2024-02-02,MEGA_000325
peruvoside,0.799409216936463,2865.0,8.0,Faible,Élevée,False,2,2024-02-02,MEGA_000326
adynerin,0.42326901857120064,2880.0,8.0,Faible,Élevée,False,3,2024-02-02,MEGA_000327
cymarin,0.5278493976326556,2895.0,8.0,Faible,Modérée,False,2,2024-02-02,MEGA_000328
k-strophanthoside,0.7917524293752913,2910.0,8.0,Faible,Élevée,False,3,2024-02-02,MEGA_000329
g-strophanthin,0.6142040778514809,2925.0,8.0,Faible,Élevée,False,2,2024-02-02,MEGA_000330
sarmentogenin,0.6295642280282152,2940.0,8.0,Faible,Faible,False,1,2024-02-03,MEGA_000331
gitoxigenin,0.691269950242091,2955.0,8.0,Faible,Modérée,False,3,2024-02-03,MEGA_000332
digitoxigenin,0.5339994612223853,2970.0,8.0,Faible,Faible,False,3,2024-02-03,MEGA_000333
lysergic acid,0.6444598697382126,2985.0,8.0,Faible,Modérée,False,1,2024-02-03,MEGA_000334
ergotamine,0.6086657622126406,3000.0,8.0,Faible,Faible,False,1,2024-02-03,MEGA_000335
ergosterol,0.4822537880954751,3015.0,8.0,Faible,Modérée,False,1,2024-02-03,MEGA_000336
ergosine,0.532048769496767,3030.0,8.0,Faible,Élevée,False,2,2024-02-03,MEGA_000337
ergocryptine,0.8138162766943431,3045.0,8.0,Faible,Modérée,False,1,2024-02-03,MEGA_000338
bromocriptine,0.4496530792950994,3060.0,8.0,Faible,Élevée,False,2,2024-02-03,MEGA_000339
pergolide,0.7143189271185055,3075.0,8.0,Faible,Faible,False,2,2024-02-03,MEGA_000340
cabergoline,0.5796456892880258,3090.0,8.0,Faible,Modérée,False,1,2024-02-04,MEGA_000341
lisuride,0.6830755108581632,3105.0,8.0,Faible,Élevée,False,1,2024-02-04,MEGA_000342
dihydroergotamine,0.6872386018381046,3120.0,8.0,Faible,Modérée,False,2,2024-02-04,MEGA_000343
methylergonovine,0.5999448588511718,3135.0,8.0,Faible,Faible,False,3,2024-02-04,MEGA_000344
yohimbine,0.49122937062543126,3165.0,8.0,Faible,Élevée,False,3,2024-02-04,MEGA_000345
rauwolscine,0.7659219617802373,3180.0,8.0,Faible,Élevée,False,1,2024-02-04,MEGA_000346
corynanthine,0.7026516910364937,3195.0,8.0,Faible,Faible,False,3,2024-02-04,MEGA_000347
ajmalicine,0.5938666254803727,3210.0,8.0,Faible,Élevée,False,2,2024-02-04,MEGA_000348
serpentine,0.5888062256053685,3225.0,8.0,Faible,Élevée,False,3,2024-02-04,MEGA_000349
reserpine,0.44567582360201813,3240.0,8.0,Faible,Modérée,False,2,2024-02-04,MEGA_000350
rescinnamine,0.6668730843479611,3255.0,8.0,Faible,Modérée,False,1,2024-02-05,MEGA_000351
deserpidine,0.7703035214726017,3270.0,8.0,Faible,Modérée,False,1,2024-02-05,MEGA_000352
isoflavone_81,0.4283460471372202,103.0,-1.1977995573365818,Bonne,Modérée,False,3,2024-02-05,MEGA_000353
isoflavone_82,0.4419822894230375,199.0,3.467692873032153,Bonne,Faible,False,1,2024-02-05,MEGA_000354
isoflavone_83,0.5540716608290601,258.0,2.2942352839636437,Bonne,Faible,False,1,2024-02-05,MEGA_000355
isoflavone_84,0.4654463152087885,243.0,1.313709829698861,Bonne,Faible,False,2,2024-02-05,MEGA_000356
isoflavone_85,0.5476042935383384,271.0,2.984930781070087,Modérée,Modérée,False,2,2024-02-05,MEGA_000357
isoflavone_86,0.5433183809571457,277.0,2.974445170523174,Modérée,Élevée,False,2,2024-02-05,MEGA_000358
isoflavone_87,0.43440779172494237,327.0,2.947323535000035,Modérée,Faible,False,2,2024-02-05,MEGA_000359
isoflavone_88,0.7898267878986709,329.0,3.4385310156415048,Modérée,Élevée,False,1,2024-02-05,MEGA_000360
isoflavone_89,0.42967686765231383,364.0,2.484970159591982,Modérée,Faible,False,2,2024-02-06,MEGA_000361
isoflavone_90,0.5488400667429816,434.0,5.099912843176483,Faible,Élevée,False,2,2024-02-06,MEGA_000362
isoflavone_91,0.45935886143341764,383.0,2.8331329052431298,Modérée,Faible,False,2,2024-02-06,MEGA_000363
isoflavone_92,0.7367499163460589,443.0,3.8244303446965677,Faible,Faible,False,3,2024-02-06,MEGA_000364
isoflavone_93,0.5727420814891063,445.0,5.098801816151576,Faible,Modérée,False,2,2024-02-06,MEGA_000365
isoflavone_94,0.571974381013935,438.0,5.5839589650102335,Faible,Élevée,False,1,2024-02-06,MEGA_000366
isoflavone_95,0.7714741460769713,563.0,7.2157745680463385,Faible,Élevée,False,1,2024-02-06,MEGA_000367
isoflavone_96,0.5146661243967813,521.0,6.265798238466572,Faible,Modérée,False,2,2024-02-06,MEGA_000368
isoflavone_97,0.6052762256085777,565.0,5.325927816198218,Faible,Élevée,False,3,2024-02-06,MEGA_000369
isoflavone_98,0.45769393066252484,597.0,4.428966930899537,Faible,Modérée,False,3,2024-02-06,MEGA_000370
isoflavone_99,0.5512770958548656,621.0,7.615055585602893,Faible,Modérée,False,3,2024-02-07,MEGA_000371
isoflavone_100,0.6409714894866787,632.0,7.690695988904976,Faible,Modérée,False,3,2024-02-07,MEGA_000372
isoflavone_101,0.43788599089197755,648.0,5.808023846646504,Faible,Modérée,False,2,2024-02-07,MEGA_000373
isoflavone_102,0.5225134376754768,675.0,7.67118903782456,Faible,Modérée,False,2,2024-02-07,MEGA_000374
isoflavone_103,0.6047679631431906,694.0,6.607822206069262,Faible,Élevée,False,1,2024-02-07,MEGA_000375
isoflavone_104,0.39544158422047404,737.0,8.0,Faible,Faible,False,1,2024-02-07,MEGA_000376
isoflavone_105,0.6405360641277711,728.0,6.765135337596218,Faible,Faible,False,3,2024-02-07,MEGA_000377
isoflavone_106,0.6017803324164652,869.0,8.0,Faible,Élevée,False,3,2024-02-07,MEGA_000378
isoflavone_107,0.5020600396075613,868.0,8.0,Faible,Élevée,False,1,2024-02-07,MEGA_000379
isoflavone_108,0.5686989589664779,793.0,8.0,Faible,Faible,False,1,2024-02-07,MEGA_000380
isoflavone_109,0.8076137095336322,839.0,7.926202730350122,Faible,Élevée,False,3,2024-02-08,MEGA_000381
isoflavone_110,0.4060459348468722,928.0,8.0,Faible,Élevée,False,1,2024-02-08,MEGA_000382
isoflavone_111,0.5439315771275853,990.0,8.0,Faible,Modérée,False,3,2024-02-08,MEGA_000383
isoflavone_112,0.8112842349942722,897.0,8.0,Faible,Élevée,False,2,2024-02-08,MEGA_000384
isoflavone_113,0.45549784083532663,920.0,8.0,Faible,Élevée,False,3,2024-02-08,MEGA_000385
isoflavone_114,0.49913652184464286,1027.0,8.0,Faible,Faible,False,2,2024-02-08,MEGA_000386
isoflavone_115,0.6948051070369,1100.0,8.0,Faible,Élevée,False,2,2024-02-08,MEGA_000387
isoflavone_116,0.5866546287971945,1091.0,8.0,Faible,Faible,False,2,2024-02-08,MEGA_000388
isoflavone_117,0.5328114508673971,1036.0,8.0,Faible,Élevée,False,1,2024-02-08,MEGA_000389
isoflavone_118,0.40770217197163305,1160.0,8.0,Faible,Faible,False,1,2024-02-08,MEGA_000390
isoflavone_119,0.677927273890973,1196.0,8.0,Faible,Modérée,False,3,2024-02-09,MEGA_000391
isoflavone_120,0.8057220605132662,1158.0,8.0,Faible,Élevée,False,2,2024-02-09,MEGA_000392
isoflavone_121,0.5560648421883889,1185.0,8.0,Faible,Faible,False,3,2024-02-09,MEGA_000393
isoflavone_122,0.6755063913761015,1192.0,8.0,Faible,Faible,False,2,2024-02-09,MEGA_000394
isoflavone_123,0.49080223493269604,1272.0,8.0,Faible,Élevée,False,2,2024-02-09,MEGA_000395
isoflavone_124,0.463654304013177,1322.0,8.0,Faible,Faible,False,3,2024-02-09,MEGA_000396
isoflavone_125,0.39810978470311686,1244.0,8.0,Faible,Modérée,False,3,2024-02-09,MEGA_000397
isoflavone_126,0.6120769690969075,1364.0,8.0,Faible,Faible,False,3,2024-02-09,MEGA_000398
isoflavone_127,0.7371969691635623,1399.0,8.0,Faible,Faible,False,3,2024-02-09,MEGA_000399
isoflavone_128,0.5343085420584918,1410.0,8.0,Faible,Élevée,False,1,2024-02-10,MEGA_000400
isoflavone_129,0.6712105725114308,1396.0,8.0,Faible,Élevée,False,2,2024-02-10,MEGA_000401
isoflavone_130,0.5243561127178201,1440.0,8.0,Faible,Modérée,False,2,2024-02-10,MEGA_000402
isoflavone_131,0.6463991058347115,1408.0,8.0,Faible,Faible,False,1,2024-02-10,MEGA_000403
isoflavone_132,0.5479968929538642,1465.0,8.0,Faible,Modérée,False,2,2024-02-10,MEGA_000404
isoflavone_133,0.35128309888487147,1435.0,8.0,Faible,Modérée,False,1,2024-02-10,MEGA_000405
isoflavone_134,0.45302744987432,1520.0,8.0,Faible,Élevée,False,2,2024-02-10,MEGA_000406
isoflavone_135,0.49389926035395715,1517.0,8.0,Faible,Faible,False,1,2024-02-10,MEGA_000407
isoflavone_136,0.5385263782368241,1525.0,8.0,Faible,Modérée,False,1,2024-02-10,MEGA_000408
isoflavone_137,0.6156358932115016,1566.0,8.0,Faible,Faible,False,2,2024-02-10,MEGA_000409
isoflavone_138,0.3824976894827441,1596.0,8.0,Faible,Faible,False,2,2024-02-11,MEGA_000410
isoflavone_139,0.4005319045043825,1553.0,8.0,Faible,Élevée,False,2,2024-02-11,MEGA_000411
isoflavone_140,0.5306961623362577,1630.0,8.0,Faible,Élevée,False,3,2024-02-11,MEGA_000412
isoflavone_141,0.7259560992278956,1625.0,8.0,Faible,Faible,False,2,2024-02-11,MEGA_000413
isoflavone_142,0.6083758200229641,1759.0,8.0,Faible,Élevée,False,2,2024-02-11,MEGA_000414
isoflavone_143,0.42061837562132737,1756.0,8.0,Faible,Faible,False,2,2024-02-11,MEGA_000415
isoflavone_144,0.3713046921020175,1725.0,8.0,Faible,Faible,False,3,2024-02-11,MEGA_000416
isoflavone_145,0.4967497502535325,1771.0,8.0,Faible,Modérée,False,2,2024-02-11,MEGA_000417
isoflavone_146,0.5515223718016979,1809.0,8.0,Faible,Élevée,False,1,2024-02-11,MEGA_000418
isoflavone_147,0.7187672137916327,1796.0,8.0,Faible,Élevée,False,1,2024-02-11,MEGA_000419
isoflavone_148,0.39742824461010207,1909.0,8.0,Faible,Modérée,False,3,2024-02-12,MEGA_000420
isoflavone_149,0.6620077529369736,1871.0,8.0,Faible,Élevée,False,3,2024-02-12,MEGA_000421
isoflavone_150,0.4540098779916586,1914.0,8.0,Faible,Modérée,False,3,2024-02-12,MEGA_000422
isoflavone_151,0.739340442638427,1899.0,8.0,Faible,Modérée,False,3,2024-02-12,MEGA_000423
isoflavone_152,0.6622726975391016,1921.0,8.0,Faible,Modérée,False,3,2024-02-12,MEGA_000424
isoflavone_153,0.659426033147865,2034.0,8.0,Faible,Modérée,False,2,2024-02-12,MEGA_000425
isoflavone_154,0.7054057068166426,1952.0,8.0,Faible,Faible,False,1,2024-02-12,MEGA_000426
isoflavone_155,0.49173213110531633,2027.0,8.0,Faible,Modérée,False,1,2024-02-12,MEGA_000427
isoflavone_156,0.7735710700810268,2099.0,8.0,Faible,Modérée,False,2,2024-02-12,MEGA_000428
isoflavone_157,0.5343798868782418,2103.0,8.0,Faible,Faible,False,3,2024-02-12,MEGA_000429
isoflavone_158,0.6473541214590832,2135.0,8.0,Faible,Modérée,False,2,2024-02-13,MEGA_000430
isoflavone_159,0.7547595936128352,2125.0,8.0,Faible,Faible,False,3,2024-02-13,MEGA_000431
isoflavone_160,0.3592086039610903,2114.0,8.0,Faible,Élevée,False,1,2024-02-13,MEGA_000432
isoflavone_161,0.6970795712855409,2107.0,8.0,Faible,Faible,False,1,2024-02-13,MEGA_000433
isoflavone_162,0.6776371901407818,2186.0,8.0,Faible,Modérée,False,3,2024-02-13,MEGA_000434
isoflavone_163,0.6652420211404494,2261.0,8.0,Faible,Faible,False,2,2024-02-13,MEGA_000435
isoflavone_164,0.4267619970481111,2325.0,8.0,Faible,Faible,False,3,2024-02-13,MEGA_000436
isoflavone_165,0.44462581635485965,2227.0,8.0,Faible,Élevée,False,3,2024-02-13,MEGA_000437
isoflavone_166,0.5304656110322727,2254.0,8.0,Faible,Modérée,False,1,2024-02-13,MEGA_000438
anthocyanidin_1,0.5575473499224669,2366.0,8.0,Faible,Faible,False,3,2024-02-13,MEGA_000439
anthocyanidin_2,0.4922264091992121,2292.0,8.0,Faible,Élevée,False,2,2024-02-14,MEGA_000440
anthocyanidin_3,0.7312539462499561,2406.0,8.0,Faible,Faible,False,3,2024-02-14,MEGA_000441
anthocyanidin_4,0.3126744827521786,2355.0,8.0,Faible,Élevée,False,1,2024-02-14,MEGA_000442
anthocyanidin_5,0.5129558481474283,2491.0,8.0,Faible,Faible,False,2,2024-02-14,MEGA_000443
anthocyanidin_6,0.4023768911099752,2376.0,8.0,Faible,Élevée,False,2,2024-02-14,MEGA_000444
anthocyanidin_7,0.7722198068272146,2467.0,8.0,Faible,Modérée,False,1,2024-02-14,MEGA_000445
anthocyanidin_8,0.6076362315027559,2474.0,8.0,Faible,Élevée,False,1,2024-02-14,MEGA_000446
anthocyanidin_9,0.5365212954043617,2509.0,8.0,Faible,Élevée,False,3,2024-02-14,MEGA_000447
anthocyanidin_10,0.42651696677476814,2607.0,8.0,Faible,Modérée,False,1,2024-02-14,MEGA_000448
anthocyanidin_11,0.6083207827161099,2524.0,8.0,Faible,Modérée,False,1,2024-02-14,MEGA_000449
anthocyanidin_12,0.4005378751670573,2630.0,8.0,Faible,Élevée,False,1,2024-02-15,MEGA_000450
anthocyanidin_13,0.5929730726789082,2649.0,8.0,Faible,Faible,False,1,2024-02-15,MEGA_000451
anthocyanidin_14,0.7650925387089895,2675.0,8.0,Faible,Élevée,False,2,2024-02-15,MEGA_000452
anthocyanidin_15,0.7574861020741327,2635.0,8.0,Faible,Faible,False,2,2024-02-15,MEGA_000453
anthocyanidin_16,0.44616208175064687,2656.0,8.0,Faible,Modérée,False,2,2024-02-15,MEGA_000454
anthocyanidin_17,0.7436032430561326,2697.0,8.0,Faible,Modérée,False,1,2024-02-15,MEGA_000455
anthocyanidin_18,0.34850190466775627,2778.0,8.0,Faible,Élevée,False,3,2024-02-15,MEGA_000456
anthocyanidin_19,0.5144552033422582,2786.0,8.0,Faible,Modérée,False,3,2024-02-15,MEGA_000457
anthocyanidin_20,0.45208292143674766,2795.0,8.0,Faible,Modérée,False,3,2024-02-15,MEGA_000458
anthocyanidin_21,0.336083161810304,2879.0,8.0,Faible,Élevée,False,3,2024-02-15,MEGA_000459
anthocyanidin_22,0.6616742062457026,2892.0,8.0,Faible,Élevée,False,2,2024-02-16,MEGA_000460
anthocyanidin_23,0.7121124111481552,2911.0,8.0,Faible,Élevée,False,3,2024-02-16,MEGA_000461
anthocyanidin_24,0.6968810305051468,2827.0,8.0,Faible,Élevée,False,2,2024-02-16,MEGA_000462
anthocyanidin_25,0.6007373457421407,2851.0,8.0,Faible,Élevée,False,3,2024-02-16,MEGA_000463
anthocyanidin_26,0.596890638996054,2992.0,8.0,Faible,Élevée,False,3,2024-02-16,MEGA_000464
anthocyanidin_27,0.7990765482759988,2926.0,8.0,Faible,Modérée,False,2,2024-02-16,MEGA_000465
anthocyanidin_28,0.5006269358167508,3037.0,8.0,Faible,Modérée,False,2,2024-02-16,MEGA_000466
anthocyanidin_29,0.6089856019423194,3063.0,8.0,Faible,Modérée,False,3,2024-02-16,MEGA_000467
anthocyanidin_30,0.46764271257013745,3009.0,8.0,Faible,Élevée,False,1,2024-02-16,MEGA_000468
anthocyanidin_31,0.701745822495673,3020.0,8.0,Faible,Modérée,False,3,2024-02-16,MEGA_000469
anthocyanidin_32,0.6907948429750419,3098.0,8.0,Faible,Modérée,False,3,2024-02-17,MEGA_000470
